"","xdat","ds","station","year"
"1978481",0.4516667,120,48,1978
"1979481",0.5191667,120,48,1979
"1980481",0.515,120,48,1980
"1981471",0.5308333,120,48,1981
"1982481",0.4358333,120,48,1982
"1983481",0.4733333,120,48,1983
"1984481",0.5433333,120,48,1984
"1985481",0.5191667,120,48,1985
"1986461",0.5666667,120,48,1986
"1987461",0.4116667,120,48,1987
"1988471",0.5341667,120,48,1988
"1989471",0.605,120,48,1989
"1990471",0.4341667,120,48,1990
"1991461",0.5241667,120,48,1991
"1992461",1.0725,120,48,1992
"1993461",0.5216667,120,48,1993
"1994461",0.3791667,120,48,1994
"1995461",0.4508333,120,48,1995
"1996461",0.515,120,48,1996
"1997471",0.8883333,120,48,1997
"1998471",0.5108333,120,48,1998
"1999461",0.3591667,120,48,1999
"2000461",0.3883333,120,48,2000
"2001431",0.5666667,120,48,2001
"2002431",0.6,120,48,2002
"2003431",0.4833333,120,48,2003
"2004431",0.5033333,120,48,2004
"2005421",0.7041667,120,48,2005
"2006421",0.4208333,120,48,2006
"2007413",0.5525,120,48,2007
"1931201",1.0625,24,49,1931
"1932201",1.725,24,49,1932
"1933201",1.129167,24,49,1933
"1934201",1.691667,24,49,1934
"1935201",1.7625,24,49,1935
"1936201",3.270833,24,49,1936
"1937201",1.229167,24,49,1937
"1938201",1.0125,24,49,1938
"1939201",1.054167,24,49,1939
"1940201",1.3625,24,49,1940
"1941201",1.925,24,49,1941
"1942201",1.154167,24,49,1942
"1943201",1.191667,24,49,1943
"1944201",2.379167,24,49,1944
"194571",1.9375,24,49,1945
"194681",1.208333,24,49,1946
"1947201",1.375,24,49,1947
"1948201",1.125,24,49,1948
"1949201",1.1,24,49,1949
"1950201",1.783333,24,49,1950
"1951201",1.216667,24,49,1951
"1952201",2.366667,24,49,1952
"1953201",1.145833,24,49,1953
"1954201",2.125,24,49,1954
"1955201",1.279167,24,49,1955
"1956201",2.058333,24,49,1956
"1957201",1.433333,24,49,1957
"1958201",1.783333,24,49,1958
"1959201",1.529167,24,49,1959
"1960201",1.245833,24,49,1960
"1961201",2.641667,24,49,1961
"1962201",1.333333,24,49,1962
"1963201",1.558333,24,49,1963
"1964201",1.716667,24,49,1964
"1965201",1.6375,24,49,1965
"1966201",1.691667,24,49,1966
"1967201",1.1375,24,49,1967
"1968201",2.266667,24,49,1968
"1969201",1.975,24,49,1969
"1970201",1.366667,24,49,1970
"1971201",1.1625,24,49,1971
"1972201",1.354167,24,49,1972
"1973201",1.091667,24,49,1973
"1974201",1.866667,24,49,1974
"1975201",3.045833,24,49,1975
"1976201",1.041667,24,49,1976
"1977201",0.9541667,24,49,1977
"1978201",1.745833,24,49,1978
"1979201",1.379167,24,49,1979
"1980201",2.120833,24,49,1980
"1981191",1.508333,24,49,1981
"1982201",1.579167,24,49,1982
"1983201",1.7,24,49,1983
"1984201",1.825,24,49,1984
"1985201",1.241667,24,49,1985
"1986171",1.65,24,49,1986
"1987171",0.9833333,24,49,1987
"1988191",1.116667,24,49,1988
"1989191",0.9791667,24,49,1989
"1990191",2.2875,24,49,1990
"1991171",1.304167,24,49,1991
"1993171",1.754167,24,49,1993
"1994171",1.141667,24,49,1994
"1995171",0.9875,24,49,1995
"1996171",1.25,24,49,1996
"1997191",1.3375,24,49,1997
"1998191",2.425,24,49,1998
"1999171",1.420833,24,49,1999
"2000171",1.2375,24,49,2000
"200181",1.183333,24,49,2001
"200281",1.120833,24,49,2002
"200381",1.15,24,49,2003
"200481",1.658333,24,49,2004
"200571",2.991667,24,49,2005
"200671",1.441667,24,49,2006
"200752",2.083333,24,49,2007
"200851",1.483333,24,49,2008
"200951",1.1,24,49,2009
"201051",1.95,24,49,2010
"201151",2.5,24,49,2011
"201251",0.8958333,24,49,2012
"201351",1.958333,24,49,2013
"201451",1.208333,24,49,2014
"19311111",0.81875,48,49,1931
"19321111",1,48,49,1932
"19331111",1.11875,48,49,1933
"19341111",0.8520833,48,49,1934
"19351111",1.372917,48,49,1935
"19361111",1.716667,48,49,1936
"19371111",0.73125,48,49,1937
"19381111",0.9020833,48,49,1938
"19391111",1.04375,48,49,1939
"19401111",1.19375,48,49,1940
"19411111",1.220833,48,49,1941
"19421111",0.7625,48,49,1942
"19431111",0.6770833,48,49,1943
"19441111",1.4875,48,49,1944
"1945131",1.26875,48,49,1945
"1946141",0.9020833,48,49,1946
"19471111",0.8333333,48,49,1947
"19481111",0.9958333,48,49,1948
"19491111",0.79375,48,49,1949
"19501111",0.9541667,48,49,1950
"19511111",0.7270833,48,49,1951
"19521111",1.352083,48,49,1952
"19531111",0.9729167,48,49,1953
"19541111",1.25,48,49,1954
"19551111",0.7395833,48,49,1955
"19561111",1.64375,48,49,1956
"19571111",1.1125,48,49,1957
"19581111",1.095833,48,49,1958
"19591111",0.9,48,49,1959
"19601111",1.010417,48,49,1960
"19611111",2.029167,48,49,1961
"19621111",0.725,48,49,1962
"19631111",1.139583,48,49,1963
"19641111",1.0375,48,49,1964
"19651111",0.9645833,48,49,1965
"19661111",1.13125,48,49,1966
"19671111",0.8604167,48,49,1967
"19681111",1.410417,48,49,1968
"19691111",0.9875,48,49,1969
"19701111",0.76875,48,49,1970
"19711111",0.8708333,48,49,1971
"19721111",0.8083333,48,49,1972
"19731111",0.5729167,48,49,1973
"19741111",1.0125,48,49,1974
"19751111",1.922917,48,49,1975
"19761111",0.8333333,48,49,1976
"19771111",0.7166667,48,49,1977
"19781111",0.9166667,48,49,1978
"19791111",0.7729167,48,49,1979
"19801111",1.270833,48,49,1980
"19811101",1.102083,48,49,1981
"19821111",1,48,49,1982
"19831111",0.9791667,48,49,1983
"19841111",1.275,48,49,1984
"19851111",0.8854167,48,49,1985
"1986181",0.9666667,48,49,1986
"1987181",0.825,48,49,1987
"19881101",0.83125,48,49,1988
"19891101",0.5854167,48,49,1989
"19901101",1.308333,48,49,1990
"1991181",0.79375,48,49,1991
"1993181",0.9541667,48,49,1993
"1994181",0.6458333,48,49,1994
"1995181",0.85,48,49,1995
"1996181",0.99375,48,49,1996
"19971101",0.8708333,48,49,1997
"19981101",1.295833,48,49,1998
"1999181",0.7104167,48,49,1999
"2000181",0.7604167,48,49,2000
"2001141",0.7875,48,49,2001
"2002141",0.7791667,48,49,2002
"2003141",0.775,48,49,2003
"2004141",1.072917,48,49,2004
"2005131",2.077083,48,49,2005
"2006131",1.10625,48,49,2006
"2007116",1.125,48,49,2007
"2008115",0.7479167,48,49,2008
"2009115",0.95,48,49,2009
"2010115",1.239583,48,49,2010
"2011115",2.014583,48,49,2011
"2012115",0.6895833,48,49,2012
"2013115",1.083333,48,49,2013
"2014115",0.8729167,48,49,2014
"1931291",0.5625,72,49,1931
"1932291",0.8902778,72,49,1932
"1933291",0.9152778,72,49,1933
"1934291",0.6222222,72,49,1934
"1935291",0.9708333,72,49,1935
"1936291",1.195833,72,49,1936
"1937291",0.6305556,72,49,1937
"1938291",0.6055556,72,49,1938
"1939291",0.7944444,72,49,1939
"1940291",0.8388889,72,49,1940
"1941291",0.8138889,72,49,1941
"1942291",0.6583333,72,49,1942
"1943291",0.4916667,72,49,1943
"1944291",1.022222,72,49,1944
"1945231",0.9361111,72,49,1945
"1946241",0.6138889,72,49,1946
"1947291",0.6,72,49,1947
"1948291",0.8180556,72,49,1948
"1949291",0.5597222,72,49,1949
"1950291",0.75,72,49,1950
"1951291",0.6625,72,49,1951
"1952291",0.9152778,72,49,1952
"1953291",0.7111111,72,49,1953
"1954291",0.9541667,72,49,1954
"1955291",0.7958333,72,49,1955
"1956291",1.115278,72,49,1956
"1957291",1,72,49,1957
"1958291",0.9625,72,49,1958
"1959291",0.625,72,49,1959
"1960291",0.7444444,72,49,1960
"1961291",1.440278,72,49,1961
"1962291",0.5402778,72,49,1962
"1963291",0.7597222,72,49,1963
"1964291",0.7194444,72,49,1964
"1965291",0.7541667,72,49,1965
"1966291",0.8986111,72,49,1966
"1967291",0.6222222,72,49,1967
"1968291",1.011111,72,49,1968
"1969291",0.7861111,72,49,1969
"1970291",0.7388889,72,49,1970
"1971291",0.7875,72,49,1971
"1972291",0.6305556,72,49,1972
"1973291",0.4333333,72,49,1973
"1974291",0.6777778,72,49,1974
"1975291",1.326389,72,49,1975
"1976291",0.6527778,72,49,1976
"1977291",0.5069444,72,49,1977
"1978291",0.8208333,72,49,1978
"1979291",0.5875,72,49,1979
"1980291",0.9375,72,49,1980
"1981281",0.8486111,72,49,1981
"1982291",0.7277778,72,49,1982
"1983291",0.6625,72,49,1983
"1984291",0.9402778,72,49,1984
"1985291",0.6736111,72,49,1985
"1986271",0.8666667,72,49,1986
"1987271",0.6541667,72,49,1987
"1988281",0.7527778,72,49,1988
"1989281",0.4722222,72,49,1989
"1990281",0.9472222,72,49,1990
"1991271",0.7611111,72,49,1991
"1993271",0.6625,72,49,1993
"1994271",0.6125,72,49,1994
"1995271",0.5666667,72,49,1995
"1996271",0.6847222,72,49,1996
"1997281",0.7847222,72,49,1997
"1998281",1.201389,72,49,1998
"1999271",0.5194444,72,49,1999
"2000271",0.5708333,72,49,2000
"2001241",0.6013889,72,49,2001
"2002241",0.625,72,49,2002
"2003241",0.5583333,72,49,2003
"2004241",0.8902778,72,49,2004
"2005231",1.604167,72,49,2005
"2006231",0.8236111,72,49,2006
"2007214",0.7916667,72,49,2007
"2008213",0.6347222,72,49,2008
"2009213",0.6388889,72,49,2009
"2010213",0.875,72,49,2010
"2011213",1.352778,72,49,2011
"2012213",0.6347222,72,49,2012
"2013213",0.7513889,72,49,2013
"2014213",0.5819444,72,49,2014
"1931391",0.4604167,96,49,1931
"1932391",0.6677083,96,49,1932
"1933391",0.7083333,96,49,1933
"1934391",0.5302083,96,49,1934
"1935391",0.8052083,96,49,1935
"1936391",0.9770833,96,49,1936
"1937391",0.5979167,96,49,1937
"1938391",0.4541667,96,49,1938
"1939391",0.725,96,49,1939
"1940391",0.6604167,96,49,1940
"1941391",0.6114583,96,49,1941
"1942391",0.5614583,96,49,1942
"1943391",0.409375,96,49,1943
"1944391",0.7666667,96,49,1944
"1945331",0.7989583,96,49,1945
"1946341",0.628125,96,49,1946
"1947391",0.6458333,96,49,1947
"1948391",0.68125,96,49,1948
"1949391",0.4260417,96,49,1949
"1950391",0.5895833,96,49,1950
"1951391",0.63125,96,49,1951
"1952391",0.6875,96,49,1952
"1953391",0.5739583,96,49,1953
"1954391",0.9635417,96,49,1954
"1955391",0.6052083,96,49,1955
"1956391",0.8958333,96,49,1956
"1957391",0.7802083,96,49,1957
"1958391",1.05,96,49,1958
"1959391",0.4739583,96,49,1959
"1960391",0.5875,96,49,1960
"1961391",1.084375,96,49,1961
"1962391",0.5208333,96,49,1962
"1963391",0.646875,96,49,1963
"1964391",0.5989583,96,49,1964
"1965391",0.6072917,96,49,1965
"1966391",0.7375,96,49,1966
"1967391",0.5864583,96,49,1967
"1968391",0.8,96,49,1968
"1969391",0.70625,96,49,1969
"1970391",0.55625,96,49,1970
"1971391",0.6083333,96,49,1971
"1972391",0.5583333,96,49,1972
"1973391",0.4020833,96,49,1973
"1974391",0.5083333,96,49,1974
"1975391",1.095833,96,49,1975
"1976391",0.4895833,96,49,1976
"1977391",0.490625,96,49,1977
"1978391",0.6375,96,49,1978
"1979391",0.5302083,96,49,1979
"1980391",0.75625,96,49,1980
"1981381",0.69375,96,49,1981
"1982391",0.6052083,96,49,1982
"1983391",0.5625,96,49,1983
"1984391",0.915625,96,49,1984
"1985391",0.5416667,96,49,1985
"1986371",0.709375,96,49,1986
"1987371",0.51875,96,49,1987
"1988381",0.6666667,96,49,1988
"1989381",0.475,96,49,1989
"1990381",0.7739583,96,49,1990
"1991371",0.625,96,49,1991
"1993371",0.65625,96,49,1993
"1994371",0.4979167,96,49,1994
"1995371",0.46875,96,49,1995
"1996371",0.5354167,96,49,1996
"1997381",0.6385417,96,49,1997
"1998381",0.9072917,96,49,1998
"1999371",0.5083333,96,49,1999
"2000371",0.453125,96,49,2000
"2001341",0.5145833,96,49,2001
"2002341",0.5447917,96,49,2002
"2003341",0.4260417,96,49,2003
"2004341",0.7510417,96,49,2004
"2005331",1.254167,96,49,2005
"2006331",0.69375,96,49,2006
"2007314",0.6354167,96,49,2007
"2008313",0.6229167,96,49,2008
"2009313",0.4791667,96,49,2009
"2010313",1.090625,96,49,2010
"2011313",1.025,96,49,2011
"2012313",0.503125,96,49,2012
"2013313",0.640625,96,49,2013
"2014313",0.453125,96,49,2014
"1931491",0.4533333,120,49,1931
"1932491",0.5525,120,49,1932
"1933491",0.5666667,120,49,1933
"1934491",0.6183333,120,49,1934
"1935491",0.6608333,120,49,1935
"1936491",0.8116667,120,49,1936
"1937491",0.6075,120,49,1937
"1938491",0.3916667,120,49,1938
"1939491",0.7133333,120,49,1939
"1940491",0.5758333,120,49,1940
"1941491",0.4891667,120,49,1941
"1942491",0.565,120,49,1942
"1943491",0.3558333,120,49,1943
"1944491",0.6133333,120,49,1944
"1945431",0.6525,120,49,1945
"1946441",0.5025,120,49,1946
"1947491",0.5433333,120,49,1947
"1948491",0.6183333,120,49,1948
"1949491",0.3558333,120,49,1949
"1950491",0.4733333,120,49,1950
"1951491",0.5341667,120,49,1951
"1952491",0.5991667,120,49,1952
"1953491",0.4908333,120,49,1953
"1954491",0.7908333,120,49,1954
"1955491",0.4916667,120,49,1955
"1956491",0.7308333,120,49,1956
"1957491",0.7125,120,49,1957
"1958491",0.8633333,120,49,1958
"1959491",0.3791667,120,49,1959
"1960491",0.5308333,120,49,1960
"1961491",0.9233333,120,49,1961
"1962491",0.465,120,49,1962
"1963491",0.5175,120,49,1963
"1964491",0.5575,120,49,1964
"1965491",0.5841667,120,49,1965
"1966491",0.6225,120,49,1966
"1967491",0.4766667,120,49,1967
"1968491",0.7441667,120,49,1968
"1969491",0.6641667,120,49,1969
"1970491",0.53,120,49,1970
"1971491",0.5241667,120,49,1971
"1972491",0.4666667,120,49,1972
"1973491",0.3508333,120,49,1973
"1974491",0.4066667,120,49,1974
"1975491",0.8766667,120,49,1975
"1976491",0.4791667,120,49,1976
"1977491",0.4366667,120,49,1977
"1978491",0.51,120,49,1978
"1979491",0.5841667,120,49,1979
"1980491",0.6858333,120,49,1980
"1981481",0.5791667,120,49,1981
"1982491",0.52,120,49,1982
"1983491",0.4641667,120,49,1983
"1984491",0.8091667,120,49,1984
"1985491",0.4858333,120,49,1985
"1986471",0.5708333,120,49,1986
"1987471",0.4791667,120,49,1987
"1988481",0.5766667,120,49,1988
"1989481",0.4475,120,49,1989
"1990481",0.685,120,49,1990
"1991471",0.61,120,49,1991
"1993471",0.5566667,120,49,1993
"1994471",0.4,120,49,1994
"1995471",0.4733333,120,49,1995
"1996471",0.4441667,120,49,1996
"1997481",0.6166667,120,49,1997
"1998481",0.7291667,120,49,1998
"1999471",0.445,120,49,1999
"2000471",0.3633333,120,49,2000
"2001441",0.45,120,49,2001
"2002441",0.5208333,120,49,2002
"2003441",0.4266667,120,49,2003
"2004441",0.6025,120,49,2004
"2005431",1.044167,120,49,2005
"2006431",0.57,120,49,2006
"2007414",0.5083333,120,49,2007
"2008413",0.4991667,120,49,2008
"2009413",0.3891667,120,49,2009
"2010413",0.9783333,120,49,2010
"2011413",0.9133333,120,49,2011
"2012413",0.4141667,120,49,2012
"2013413",0.5383333,120,49,2013
"2014413",0.3633333,120,49,2014
"200860",199.8,0.01666667,50,2008
"200960",134.4,0.01666667,50,2009
"201060",124.2,0.01666667,50,2010
"201160",190.2,0.01666667,50,2011
"201260",104.4,0.01666667,50,2012
"201360",188.4,0.01666667,50,2013
"201460",137.4,0.01666667,50,2014
"201560",96.6,0.01666667,50,2015
"201660",177.6,0.01666667,50,2016
"201760",100.8,0.01666667,50,2017
"201850",106.8,0.01666667,50,2018
"2008128",109.95,0.06666667,50,2008
"2009150",125.1,0.06666667,50,2009
"2010150",81.3,0.06666667,50,2010
"2011150",150.9,0.06666667,50,2011
"2012150",56.4,0.06666667,50,2012
"2013150",159.45,0.06666667,50,2013
"2014150",123.75,0.06666667,50,2014
"2015150",78.9,0.06666667,50,2015
"2016150",132.9,0.06666667,50,2016
"2017150",70.2,0.06666667,50,2017
"2018150",85.65,0.06666667,50,2018
"2008219",87.75,0.1333333,50,2008
"2009219",102.825,0.1333333,50,2009
"2010219",52.8,0.1333333,50,2010
"2011219",119.25,0.1333333,50,2011
"2012219",34.95,0.1333333,50,2012
"2013219",135.225,0.1333333,50,2013
"2014219",102.45,0.1333333,50,2014
"2015218",51.3,0.1333333,50,2015
"2016218",111.75,0.1333333,50,2016
"2017216",48.3,0.1333333,50,2017
"2018214",76.5,0.1333333,50,2018
"2008319",67.65,0.2666667,50,2008
"2009319",62.7375,0.2666667,50,2009
"2010319",36.4875,0.2666667,50,2010
"2011319",74.6625,0.2666667,50,2011
"2012319",24.4125,0.2666667,50,2012
"2013319",125.175,0.2666667,50,2013
"2014319",95.025,0.2666667,50,2014
"2015318",28.5375,0.2666667,50,2015
"2016318",87.5625,0.2666667,50,2016
"2017316",29.25,0.2666667,50,2017
"2018313",64.05,0.2666667,50,2018
"2008419",43.7625,0.5333333,50,2008
"2009419",32.625,0.5333333,50,2009
"2010419",28.89375,0.5333333,50,2010
"2011419",39.9,0.5333333,50,2011
"2012419",17.3625,0.5333333,50,2012
"2013419",102.8813,0.5333333,50,2013
"2014419",57.31875,0.5333333,50,2014
"2015418",20.64375,0.5333333,50,2015
"2016418",45.375,0.5333333,50,2016
"2017416",15.7125,0.5333333,50,2017
"2018413",50.9625,0.5333333,50,2018
"2008510",27.42,1,50,2008
"2009513",19.1,1,50,2009
"2010513",18.45,1,50,2010
"2011513",24.07,1,50,2011
"2012513",10.25,1,50,2012
"2013513",70.44,1,50,2013
"2014513",30.72,1,50,2014
"2015513",14.37,1,50,2015
"2016513",25.59,1,50,2016
"2017512",9.74,1,50,2017
"2018511",43.64,1,50,2018
"200868",13.84,2,50,2008
"2009613",10.42,2,50,2009
"2010613",13.24,2,50,2010
"2011613",15.14,2,50,2011
"2012613",5.725,2,50,2012
"2013613",36.415,2,50,2013
"2014613",15.375,2,50,2014
"2015613",9.13,2,50,2015
"2016613",13.31,2,50,2016
"2017612",5.655,2,50,2017
"2018611",27.65,2,50,2018
"200878",8.0175,4,50,2008
"2009713",5.4975,4,50,2009
"2010713",8.5725,4,50,2010
"2011713",7.59,4,50,2011
"2012713",4.555,4,50,2012
"2013713",18.2075,4,50,2013
"2014713",7.6925,4,50,2014
"2015713",4.6375,4,50,2015
"2016713",9.315,4,50,2016
"2017712",3.7325,4,50,2017
"2018711",14.315,4,50,2018
"200888",4.76375,8,50,2008
"2009813",3.74,8,50,2009
"2010813",5.13375,8,50,2010
"2011813",3.795,8,50,2011
"2012813",3.66625,8,50,2012
"2013813",9.10375,8,50,2013
"2014813",4.62,8,50,2014
"2015813",2.38125,8,50,2015
"2016813",5.23375,8,50,2016
"2017812",3.11625,8,50,2017
"2018811",7.175,8,50,2018
"200898",2.660625,16,50,2008
"2009913",2.03625,16,50,2009
"2010913",3.133125,16,50,2010
"2011913",2.02375,16,50,2011
"2012913",2.455625,16,50,2012
"2013913",4.616875,16,50,2013
"2014913",2.425625,16,50,2014
"2015913",1.9175,16,50,2015
"2016913",2.985625,16,50,2016
"2017912",2.15875,16,50,2017
"2018911",3.5875,16,50,2018
"1931301",2.191667,24,50,1931
"1932301",1.291667,24,50,1932
"1933301",1.520833,24,50,1933
"1934301",1.170833,24,50,1934
"1935301",1.6125,24,50,1935
"1936301",2.745833,24,50,1936
"1937301",1.275,24,50,1937
"1938301",1.658333,24,50,1938
"1939301",1.483333,24,50,1939
"1940301",2.575,24,50,1940
"1941301",1.191667,24,50,1941
"1942301",0.8458333,24,50,1942
"1943301",1.233333,24,50,1943
"1944301",1.154167,24,50,1944
"194581",1.495833,24,50,1945
"194691",1.004167,24,50,1946
"1947301",0.8625,24,50,1947
"1948301",1.133333,24,50,1948
"1949301",2.833333,24,50,1949
"1950301",0.9208333,24,50,1950
"1951301",1.029167,24,50,1951
"1952301",1.658333,24,50,1952
"1953301",1.366667,24,50,1953
"1954301",1.654167,24,50,1954
"1955301",0.8416667,24,50,1955
"1956301",2.345833,24,50,1956
"1957301",1.05,24,50,1957
"1958301",1.379167,24,50,1958
"1959301",1.670833,24,50,1959
"1960301",2.170833,24,50,1960
"1979301",1.704167,24,50,1979
"1980301",2.420833,24,50,1980
"1981201",2.345833,24,50,1981
"1982301",2.841667,24,50,1982
"1983301",1.041667,24,50,1983
"1984301",2.020833,24,50,1984
"1985301",2.05,24,50,1985
"1986191",1.379167,24,50,1986
"1987191",1.483333,24,50,1987
"1988201",1.566667,24,50,1988
"1989201",1.141667,24,50,1989
"1990201",1.383333,24,50,1990
"1991191",1.379167,24,50,1991
"1992171",1.2,24,50,1992
"1993191",1.6375,24,50,1993
"2008108",1.827917,24,50,2008
"20091012",1.491667,24,50,2009
"20101012",2.419583,24,50,2010
"20111012",1.379583,24,50,2011
"20121012",1.824167,24,50,2012
"20131012",3.077917,24,50,2013
"20141012",1.855833,24,50,2014
"20151012",1.685,24,50,2015
"20161012",1.990417,24,50,2016
"20171012",1.550833,24,50,2017
"20181011",2.437083,24,50,2018
"19311121",1.197917,48,50,1931
"19321121",0.7208333,48,50,1932
"19331121",0.98125,48,50,1933
"19341121",0.9104167,48,50,1934
"19351121",1.05625,48,50,1935
"19361121",1.454167,48,50,1936
"19371121",0.8583333,48,50,1937
"19381121",1.104167,48,50,1938
"19391121",1.214583,48,50,1939
"19401121",1.829167,48,50,1940
"19411121",0.9958333,48,50,1941
"19421121",0.5729167,48,50,1942
"19431121",0.675,48,50,1943
"19441121",0.8395833,48,50,1944
"1945141",1.454167,48,50,1945
"1946151",0.94375,48,50,1946
"19471121",0.5458333,48,50,1947
"19481121",0.7916667,48,50,1948
"19491121",1.422917,48,50,1949
"19501121",0.7333333,48,50,1950
"19511121",0.5729167,48,50,1951
"19521121",0.9479167,48,50,1952
"19531121",0.8145833,48,50,1953
"19541121",1.327083,48,50,1954
"19551121",0.6833333,48,50,1955
"19561121",1.260417,48,50,1956
"19571121",0.71875,48,50,1957
"19581121",0.9916667,48,50,1958
"19591121",0.85625,48,50,1959
"19601121",1.222917,48,50,1960
"19791121",0.8520833,48,50,1979
"19801121",1.425,48,50,1980
"19811111",1.602083,48,50,1981
"19821121",1.714583,48,50,1982
"19831121",0.7083333,48,50,1983
"19841121",1.325,48,50,1984
"19851121",1.045833,48,50,1985
"19861101",1.010417,48,50,1986
"19871101",0.8645833,48,50,1987
"19881111",0.9354167,48,50,1988
"19891111",0.5875,48,50,1989
"19901111",0.7770833,48,50,1990
"19911101",1.025,48,50,1991
"1992181",0.775,48,50,1992
"19931101",1.016667,48,50,1993
"20081113",0.9170833,48,50,2008
"20091114",0.9639583,48,50,2009
"20101114",1.487708,48,50,2010
"20111114",0.8102083,48,50,2011
"20121114",1.062083,48,50,2012
"20131114",1.542708,48,50,2013
"20141114",1.32125,48,50,2014
"20151114",1.541458,48,50,2015
"20161114",0.9952083,48,50,2016
"20171114",0.9979167,48,50,2017
"20181114",1.218542,48,50,2018
"19312101",0.8097222,72,50,1931
"19322101",0.5152778,72,50,1932
"19332101",0.775,72,50,1933
"19342101",0.6180556,72,50,1934
"19352101",0.725,72,50,1935
"19362101",0.9972222,72,50,1936
"19372101",0.6097222,72,50,1937
"19382101",0.75,72,50,1938
"19392101",0.9388889,72,50,1939
"19402101",1.391667,72,50,1940
"19412101",0.6638889,72,50,1941
"19422101",0.4861111,72,50,1942
"19432101",0.4833333,72,50,1943
"19442101",0.6972222,72,50,1944
"1945241",1.043056,72,50,1945
"1946251",0.6875,72,50,1946
"19472101",0.4930556,72,50,1947
"19482101",0.8,72,50,1948
"19492101",1.158333,72,50,1949
"19502101",0.5722222,72,50,1950
"19512101",0.4638889,72,50,1951
"19522101",0.7194444,72,50,1952
"19532101",0.5625,72,50,1953
"19542101",0.8902778,72,50,1954
"19552101",0.6638889,72,50,1955
"19562101",0.9347222,72,50,1956
"19572101",0.5694444,72,50,1957
"19582101",0.6875,72,50,1958
"19592101",0.5708333,72,50,1959
"19602101",0.9569444,72,50,1960
"19792101",0.5763889,72,50,1979
"19802101",1.013889,72,50,1980
"1981291",1.122222,72,50,1981
"19822101",1.143056,72,50,1982
"19832101",0.5847222,72,50,1983
"19842101",0.9847222,72,50,1984
"19852101",0.7,72,50,1985
"1986281",0.9097222,72,50,1986
"1987281",0.5944444,72,50,1987
"1988291",0.6611111,72,50,1988
"1989291",0.4861111,72,50,1989
"1990291",0.6180556,72,50,1990
"1991281",0.7736111,72,50,1991
"1992271",0.6513889,72,50,1992
"1993281",0.7291667,72,50,1993
"2008129",0.6169444,72,50,2008
"20091212",0.8816667,72,50,2009
"20101212",1.100278,72,50,2010
"20111212",0.6005556,72,50,2011
"20121212",0.8556944,72,50,2012
"20131212",1.081806,72,50,2013
"20141212",0.9908333,72,50,2014
"20151212",1.0475,72,50,2015
"20161212",0.7890278,72,50,2016
"20171212",0.6836111,72,50,2017
"20181212",1.079306,72,50,2018
"19313101",0.6375,96,50,1931
"19323101",0.4177083,96,50,1932
"19333101",0.6052083,96,50,1933
"19343101",0.4979167,96,50,1934
"19353101",0.6,96,50,1935
"19363101",0.8572917,96,50,1936
"19373101",0.4760417,96,50,1937
"19383101",0.5625,96,50,1938
"19393101",0.7666667,96,50,1939
"19403101",1.10625,96,50,1940
"19413101",0.4979167,96,50,1941
"19423101",0.525,96,50,1942
"19433101",0.371875,96,50,1943
"19443101",0.6229167,96,50,1944
"1945341",0.934375,96,50,1945
"1946351",0.5552083,96,50,1946
"19473101",0.484375,96,50,1947
"19483101",0.7541667,96,50,1948
"19493101",0.9135417,96,50,1949
"19503101",0.4395833,96,50,1950
"19513101",0.5052083,96,50,1951
"19523101",0.6614583,96,50,1952
"19533101",0.4416667,96,50,1953
"19543101",0.69375,96,50,1954
"19553101",0.4979167,96,50,1955
"19563101",0.709375,96,50,1956
"19573101",0.4885417,96,50,1957
"19583101",0.5166667,96,50,1958
"19593101",0.428125,96,50,1959
"19603101",0.7770833,96,50,1960
"19793101",0.5041667,96,50,1979
"19803101",0.8427083,96,50,1980
"1981391",0.8697917,96,50,1981
"19823101",0.9614583,96,50,1982
"19833101",0.5072917,96,50,1983
"19843101",0.7541667,96,50,1984
"19853101",0.609375,96,50,1985
"1986381",0.746875,96,50,1986
"1987381",0.46875,96,50,1987
"1988391",0.5208333,96,50,1988
"1989391",0.4333333,96,50,1989
"1990391",0.5447917,96,50,1990
"1991381",0.6541667,96,50,1991
"1992371",0.66875,96,50,1992
"1993381",0.5510417,96,50,1993
"2008138",0.4695833,96,50,2008
"20091312",0.730625,96,50,2009
"20101312",0.8755208,96,50,2010
"20111312",0.4828125,96,50,2011
"20121312",0.6547917,96,50,2012
"20131312",0.8425,96,50,2013
"20141312",0.9295833,96,50,2014
"20151312",0.8246875,96,50,2015
"20161312",0.6066667,96,50,2016
"20171312",0.5721875,96,50,2017
"20181311",0.8094792,96,50,2018
"19314101",0.555,120,50,1931
"19324101",0.4308333,120,50,1932
"19334101",0.4841667,120,50,1933
"19344101",0.4825,120,50,1934
"19354101",0.4891667,120,50,1935
"19364101",0.7058333,120,50,1936
"19374101",0.3833333,120,50,1937
"19384101",0.4966667,120,50,1938
"19394101",0.6908333,120,50,1939
"19404101",0.9533333,120,50,1940
"19414101",0.4033333,120,50,1941
"19424101",0.4816667,120,50,1942
"19434101",0.3666667,120,50,1943
"19444101",0.5308333,120,50,1944
"1945441",0.76,120,50,1945
"1946451",0.6141667,120,50,1946
"19474101",0.4141667,120,50,1947
"19484101",0.6058333,120,50,1948
"19494101",0.7616667,120,50,1949
"19504101",0.3741667,120,50,1950
"19514101",0.4066667,120,50,1951
